,student_id,city,city_development_index,gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,job_change
248,3500,city_103,0.92,Other,No relevant experience,Part time course,High School,,6,50-99,Funded Startup,1,54,0
249,15922,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,3,44,0
250,6685,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,15,,,>4,47,0
251,28838,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,1000-4999,NGO,>4,74,0
252,24082,city_21,0.624,Male,Has relevant experience,no_enrollment,Masters,STEM,6,10-49,Pvt Ltd,1,8,1
253,24846,city_21,0.624,,No relevant experience,Full time course,Graduate,STEM,7,,,never,20,1
254,1020,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1,162,0
255,6189,city_36,0.893,,No relevant experience,no_enrollment,Graduate,Business Degree,2,50-99,Pvt Ltd,1,110,0
256,16994,city_46,0.762,Other,Has relevant experience,Part time course,High School,,3,10-49,Pvt Ltd,1,262,0
257,13135,city_138,0.836,Male,Has relevant experience,no_enrollment,Masters,STEM,14,,,1,6,0
258,14578,city_64,0.6659999999999999,Male,Has relevant experience,Part time course,Graduate,STEM,9,10-49,Pvt Ltd,1,19,1
259,20732,city_64,0.6659999999999999,Other,No relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,23,1
260,16496,city_21,0.624,Male,No relevant experience,,Graduate,STEM,<1,,,1,107,1
261,16537,city_136,0.897,Male,Has relevant experience,no_enrollment,Masters,STEM,15,10000+,,>4,134,0
262,17358,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,11,10-49,Early Stage Startup,1,40,0
263,21933,city_71,0.884,Male,Has relevant experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,11,0
264,7342,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,11,,,3,102,0
265,5630,city_21,0.624,Male,No relevant experience,Full time course,Graduate,STEM,2,,,never,100,0
266,24152,city_83,0.923,Male,No relevant experience,no_enrollment,Masters,STEM,3,10000+,Pvt Ltd,never,30,0
267,17762,city_103,0.92,,No relevant experience,no_enrollment,High School,,5,,,1,20,1
268,4310,city_103,0.92,,Has relevant experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,3,4,0
269,5142,city_16,0.91,,No relevant experience,no_enrollment,Primary School,,5,,,never,15,0
270,22319,city_21,0.624,Male,No relevant experience,no_enrollment,Graduate,STEM,<1,,,1,14,1
271,30912,city_83,0.923,Male,No relevant experience,no_enrollment,Primary School,,1,,Pvt Ltd,never,103,0
272,20976,city_160,0.92,Male,Has relevant experience,Part time course,Graduate,STEM,5,1000-4999,Public Sector,2,40,0
273,13150,city_16,0.91,Male,Has relevant experience,no_enrollment,Phd,STEM,>20,100-499,Pvt Ltd,2,27,0
274,12206,city_114,0.926,Male,No relevant experience,no_enrollment,High School,,10,100-499,Pvt Ltd,>4,46,0
275,9407,city_114,0.926,Male,Has relevant experience,no_enrollment,High School,,7,50-99,Pvt Ltd,>4,110,0
276,13152,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,13,50-99,Funded Startup,1,96,0
277,1069,city_103,0.92,,Has relevant experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,57,0
278,25418,city_160,0.92,Male,Has relevant experience,Full time course,Graduate,STEM,6,,,1,240,0
279,22689,city_98,0.949,Male,Has relevant experience,no_enrollment,Graduate,STEM,4,50-99,Funded Startup,4,42,0
280,5104,city_75,0.939,Male,Has relevant experience,no_enrollment,Masters,STEM,7,,,1,16,1
281,13994,city_12,0.64,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,never,40,1
282,27064,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,5,100-499,Funded Startup,2,94,0
283,14598,city_37,0.794,,No relevant experience,no_enrollment,Graduate,STEM,9,5000-9999,Pvt Ltd,1,160,0
284,9571,city_173,0.878,Male,No relevant experience,Part time course,Graduate,STEM,10,10-49,Early Stage Startup,1,25,0
285,30854,city_43,0.516,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,<10,Early Stage Startup,1,11,0
286,25290,city_173,0.878,,Has relevant experience,no_enrollment,High School,,<1,100-499,Pvt Ltd,1,29,0
287,29640,city_90,0.698,Male,Has relevant experience,no_enrollment,Graduate,STEM,8,,,1,23,0
288,17519,city_142,0.727,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,10-49,Pvt Ltd,2,113,0
289,12111,city_73,0.754,,Has relevant experience,no_enrollment,Graduate,STEM,15,,,2,56,0
290,6085,city_104,0.924,Male,No relevant experience,Full time course,Graduate,STEM,2,,,1,39,1
291,27277,city_103,0.92,,No relevant experience,no_enrollment,Graduate,STEM,2,1000-4999,Pvt Ltd,1,20,0
292,31692,city_160,0.92,Male,Has relevant experience,Full time course,Graduate,STEM,>20,10000+,Pvt Ltd,1,40,0
293,6052,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,56,0
294,18161,city_145,0.555,,No relevant experience,Full time course,Graduate,STEM,4,,,1,106,0
295,12934,city_114,0.926,Male,Has relevant experience,Part time course,Graduate,STEM,19,500-999,Pvt Ltd,2,64,0
296,30400,city_73,0.754,Male,Has relevant experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,51,0
297,26419,city_67,0.855,Female,Has relevant experience,Full time course,Graduate,STEM,6,1000-4999,Pvt Ltd,2,41,0
298,4188,city_103,0.92,,Has relevant experience,no_enrollment,Graduate,STEM,20,100-499,Pvt Ltd,>4,150,0
299,12117,city_74,0.579,Male,Has relevant experience,no_enrollment,Graduate,STEM,4,10-49,Pvt Ltd,1,320,0
300,28847,city_136,0.897,Male,Has relevant experience,no_enrollment,Masters,STEM,7,,,never,20,0
301,30472,city_21,0.624,Male,No relevant experience,Full time course,,,4,1000-4999,Pvt Ltd,1,9,1
302,32534,city_102,0.804,Male,Has relevant experience,Full time course,Graduate,STEM,9,5000-9999,Pvt Ltd,1,74,0
303,22395,city_21,0.624,Male,Has relevant experience,no_enrollment,Masters,STEM,3,,Public Sector,1,129,1
304,4876,city_67,0.855,Female,Has relevant experience,no_enrollment,Masters,STEM,10,,,1,42,0
305,25182,city_61,0.913,,No relevant experience,no_enrollment,High School,,2,100-499,Pvt Ltd,never,58,0
306,26135,city_103,0.92,Male,No relevant experience,Full time course,High School,,3,,,1,126,1
307,7517,city_103,0.92,,No relevant experience,no_enrollment,High School,,4,,,1,45,1
308,2793,city_83,0.923,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,10-49,Pvt Ltd,>4,166,0
309,25174,city_61,0.913,Male,Has relevant experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,110,0
310,5593,city_103,0.92,Male,Has relevant experience,Full time course,Graduate,STEM,>20,,,1,37,0
311,14003,city_102,0.804,Female,Has relevant experience,Part time course,Graduate,STEM,2,,,1,95,1
312,33057,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,,,>4,29,1
313,30484,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,31,0
314,14688,city_116,0.743,Male,No relevant experience,Full time course,Masters,STEM,11,50-99,Pvt Ltd,>4,97,0
315,25459,city_114,0.926,Male,No relevant experience,no_enrollment,Primary School,,3,,,never,16,0
316,23657,city_103,0.92,Male,No relevant experience,no_enrollment,Primary School,,4,,,never,14,0
317,20322,city_102,0.804,Male,Has relevant experience,no_enrollment,Phd,STEM,>20,100-499,Pvt Ltd,>4,206,0
318,22194,city_103,0.92,Female,Has relevant experience,no_enrollment,Graduate,STEM,2,10-49,Funded Startup,1,204,0
319,31401,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,2,116,0
320,14914,city_102,0.804,,Has relevant experience,no_enrollment,Masters,STEM,16,100-499,Pvt Ltd,4,161,0
321,20376,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,,,>4,25,1
322,27530,city_103,0.92,,Has relevant experience,no_enrollment,Graduate,STEM,18,500-999,Pvt Ltd,>4,94,0
323,24701,city_103,0.92,,Has relevant experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,16,0
324,6790,city_90,0.698,Male,Has relevant experience,Full time course,Masters,STEM,15,,,1,100,0
325,10102,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,20,10000+,Pvt Ltd,never,107,0
326,10338,city_157,0.769,Male,Has relevant experience,Part time course,Masters,STEM,11,,,1,17,0
327,15701,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,1,140,0
328,21218,city_75,0.939,Male,Has relevant experience,no_enrollment,Graduate,Humanities,3,10000+,Pvt Ltd,2,75,0
329,1586,city_75,0.939,,Has relevant experience,no_enrollment,High School,,6,,,1,59,0
330,9189,city_23,0.899,,Has relevant experience,no_enrollment,High School,,6,50-99,,1,146,0
331,13788,city_93,0.865,,No relevant experience,no_enrollment,,,3,,,never,302,0
332,10752,city_67,0.855,Female,Has relevant experience,no_enrollment,Masters,STEM,9,100-499,Pvt Ltd,2,42,1
333,28406,city_103,0.92,,Has relevant experience,no_enrollment,Graduate,No Major,14,,Pvt Ltd,1,131,0
334,26320,city_94,0.698,,Has relevant experience,Part time course,High School,,9,,,4,74,0
335,17460,city_16,0.91,Female,Has relevant experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,22,0
336,18657,city_102,0.804,,No relevant experience,no_enrollment,Graduate,STEM,3,,,never,53,1
337,9384,city_61,0.913,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,>4,143,0
338,4269,city_67,0.855,Female,Has relevant experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,2,72,0
339,14935,city_103,0.92,Male,Has relevant experience,no_enrollment,High School,,11,500-999,Pvt Ltd,1,7,0
340,28033,city_136,0.897,Male,No relevant experience,Full time course,Graduate,STEM,3,50-99,Early Stage Startup,1,182,0
341,1568,city_99,0.915,Male,Has relevant experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,4,50,0
342,15465,city_100,0.887,Male,Has relevant experience,no_enrollment,High School,,2,50-99,Public Sector,1,82,0
343,26233,city_16,0.91,Male,Has relevant experience,,Graduate,STEM,2,10000+,Pvt Ltd,1,58,0
344,24729,city_104,0.924,,Has relevant experience,no_enrollment,Graduate,STEM,9,10-49,Pvt Ltd,1,94,0
345,29440,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,4,<10,,2,60,1
346,32652,city_65,0.802,Male,Has relevant experience,Full time course,Masters,STEM,5,100-499,Pvt Ltd,4,124,0
347,28556,city_149,0.6890000000000001,,No relevant experience,no_enrollment,Primary School,,2,,,2,46,0
348,12875,city_152,0.698,Male,No relevant experience,Full time course,Masters,STEM,3,,NGO,2,57,1
349,21078,city_160,0.92,Female,Has relevant experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,17,0
350,30331,city_103,0.92,,Has relevant experience,no_enrollment,Graduate,STEM,14,5000-9999,Pvt Ltd,>4,101,0
351,5899,city_150,0.698,Male,No relevant experience,no_enrollment,Primary School,,3,,Pvt Ltd,never,31,0
352,22787,city_136,0.897,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,,,1,36,0
353,27435,city_36,0.893,Male,Has relevant experience,Part time course,Graduate,STEM,15,,,4,198,0
354,2855,city_16,0.91,Male,No relevant experience,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,never,31,0
355,18385,city_11,0.55,,Has relevant experience,,Masters,STEM,9,50-99,Pvt Ltd,1,12,0
356,27866,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,31,0
357,7328,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,20,,,>4,26,1
358,24807,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,55,0
359,27113,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,11,,,>4,8,1
360,6008,city_16,0.91,Male,Has relevant experience,no_enrollment,High School,,>20,100-499,Pvt Ltd,>4,38,0
361,760,city_23,0.899,Male,Has relevant experience,no_enrollment,Graduate,Humanities,16,,,2,8,0
362,2990,city_173,0.878,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,3,32,1
363,28229,city_40,0.7759999999999999,Male,Has relevant experience,Part time course,Graduate,STEM,18,100-499,Funded Startup,>4,51,0
364,4162,city_102,0.804,Male,Has relevant experience,Full time course,Graduate,STEM,9,5000-9999,Pvt Ltd,2,22,0
365,27326,city_114,0.926,Male,Has relevant experience,Full time course,High School,,7,,,1,17,0
366,604,city_16,0.91,Male,No relevant experience,,,,3,,,never,24,0
367,2194,city_23,0.899,Male,Has relevant experience,no_enrollment,Graduate,STEM,5,10-49,Funded Startup,1,19,0
368,21564,city_21,0.624,Male,Has relevant experience,Full time course,Masters,STEM,9,50-99,Pvt Ltd,2,46,1
369,17432,city_16,0.91,Female,Has relevant experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,>4,15,0
370,13952,city_160,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,,,>4,23,1
371,1988,city_36,0.893,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,100-499,Pvt Ltd,>4,38,0
372,23691,city_21,0.624,,No relevant experience,Full time course,Masters,STEM,4,,,never,46,1
373,10481,city_102,0.804,,No relevant experience,Full time course,Graduate,Business Degree,<1,,,never,214,0
374,8540,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,52,0
375,8806,city_103,0.92,Female,No relevant experience,no_enrollment,Graduate,STEM,<1,,,never,22,1
376,15468,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,15,100-499,Pvt Ltd,2,65,0
377,32747,city_160,0.92,,Has relevant experience,Full time course,Graduate,No Major,14,50-99,Pvt Ltd,1,64,0
378,1297,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,4,86,0
379,4075,city_100,0.887,Male,No relevant experience,Full time course,Graduate,STEM,4,,,1,52,1
380,12772,city_136,0.897,,Has relevant experience,no_enrollment,Masters,STEM,14,,,>4,21,0
381,22517,city_114,0.926,Male,No relevant experience,no_enrollment,Graduate,STEM,3,1000-4999,Public Sector,1,86,0
382,26388,city_136,0.897,Male,No relevant experience,Full time course,Masters,STEM,5,,,4,288,1
383,30676,city_16,0.91,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,100-499,Pvt Ltd,>4,53,0
384,18376,city_75,0.939,Male,Has relevant experience,no_enrollment,Graduate,STEM,17,50-99,,1,60,0
385,10970,city_16,0.91,Male,Has relevant experience,no_enrollment,Masters,STEM,18,,,>4,178,0
386,29961,city_75,0.939,Male,Has relevant experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,2,166,0
387,5136,city_104,0.924,Male,Has relevant experience,no_enrollment,Phd,Humanities,>20,,,1,62,0
388,20369,city_21,0.624,Male,Has relevant experience,Full time course,Graduate,STEM,7,10000+,,1,35,0
389,23505,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,17,100-499,Pvt Ltd,>4,106,0
390,11751,city_138,0.836,Male,No relevant experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,never,58,0
391,12038,city_90,0.698,Male,Has relevant experience,Full time course,Masters,,,,,,44,1
392,28590,city_16,0.91,Male,Has relevant experience,,Masters,STEM,6,50-99,Funded Startup,1,72,0
393,32699,city_103,0.92,,Has relevant experience,no_enrollment,High School,,18,10000+,Pvt Ltd,1,80,0
394,10370,city_75,0.939,Male,Has relevant experience,no_enrollment,Masters,STEM,16,5000-9999,NGO,2,166,0
395,4095,city_10,0.895,,Has relevant experience,no_enrollment,Masters,STEM,>20,100-499,Pvt Ltd,1,25,0
396,5340,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,Business Degree,>20,10000+,Pvt Ltd,never,109,0
397,9217,city_71,0.884,Male,Has relevant experience,no_enrollment,Graduate,STEM,1,<10,Early Stage Startup,1,37,0
398,15294,city_11,0.55,,No relevant experience,Full time course,Graduate,STEM,4,,,never,55,1
399,23901,city_103,0.92,Male,No relevant experience,,,,3,,,never,32,0
400,5673,city_45,0.89,Male,No relevant experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,3,51,0
401,25421,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,1,84,0
402,20698,city_114,0.926,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,500-999,NGO,1,72,0
403,41,city_100,0.887,Male,Has relevant experience,no_enrollment,High School,,>20,100-499,Pvt Ltd,1,47,0
404,23636,city_67,0.855,Male,No relevant experience,Full time course,Graduate,STEM,12,,,4,47,0
405,9387,city_73,0.754,Male,Has relevant experience,,High School,,6,<10,Funded Startup,2,20,0
406,21466,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,8,,,1,198,1
407,9515,city_103,0.92,Male,No relevant experience,no_enrollment,Graduate,Other,2,1000-4999,Public Sector,1,64,0
408,20743,city_50,0.8959999999999999,Male,Has relevant experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,23,1
409,25766,city_71,0.884,Male,No relevant experience,Full time course,Masters,STEM,14,100-499,Public Sector,3,96,0
410,4626,city_21,0.624,Male,No relevant experience,no_enrollment,High School,,2,,Pvt Ltd,never,306,0
411,4642,city_73,0.754,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,<10,NGO,1,8,0
412,16178,city_46,0.762,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,100-499,Pvt Ltd,1,48,0
413,1829,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,8,10-49,Pvt Ltd,1,98,1
414,2377,city_114,0.926,,No relevant experience,no_enrollment,Phd,STEM,7,500-999,NGO,never,46,0
415,8287,city_103,0.92,Male,No relevant experience,Full time course,Graduate,STEM,1,,,1,53,1
416,10529,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,Arts,>20,<10,Pvt Ltd,1,102,0
417,30608,city_160,0.92,,No relevant experience,Full time course,Graduate,STEM,4,,,1,76,0
418,27546,city_103,0.92,Male,No relevant experience,no_enrollment,Primary School,,1,,,never,43,0
419,32324,city_103,0.92,Male,No relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,32,0
420,8442,city_67,0.855,,Has relevant experience,no_enrollment,Graduate,STEM,5,,,1,54,0
421,8151,city_162,0.767,,Has relevant experience,Full time course,Masters,STEM,8,10-49,Pvt Ltd,1,7,0
422,15796,city_71,0.884,Female,Has relevant experience,no_enrollment,Masters,STEM,3,,,2,322,1
423,9420,city_80,0.847,,Has relevant experience,no_enrollment,,,>20,500-999,,never,96,0
424,17083,city_160,0.92,Female,Has relevant experience,Full time course,Graduate,STEM,4,5000-9999,Pvt Ltd,1,7,0
425,16414,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,16,10-49,Pvt Ltd,1,53,0
426,32340,city_67,0.855,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,10-49,Funded Startup,1,161,0
427,18462,city_136,0.897,Male,No relevant experience,no_enrollment,Masters,STEM,8,10-49,Pvt Ltd,1,11,0
428,7996,city_41,0.8270000000000001,,Has relevant experience,no_enrollment,Graduate,STEM,9,100-499,Public Sector,2,6,0
429,30636,city_21,0.624,Male,No relevant experience,Full time course,Graduate,STEM,1,50-99,,1,72,1
430,29982,city_105,0.794,Female,Has relevant experience,no_enrollment,Masters,Humanities,6,50-99,Pvt Ltd,1,182,0
431,29217,city_75,0.939,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,67,0
432,18454,city_128,0.527,Female,No relevant experience,no_enrollment,Graduate,STEM,1,,,1,50,0
433,22508,city_71,0.884,Female,No relevant experience,Part time course,Graduate,STEM,5,100-499,Pvt Ltd,1,16,0
434,25969,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,38,0
435,28080,city_103,0.92,Other,Has relevant experience,no_enrollment,Graduate,Arts,5,10-49,Early Stage Startup,1,98,0
436,21134,city_70,0.698,Male,No relevant experience,Part time course,Graduate,STEM,4,,,2,7,1
