code	lc	product_name_bg	product_name_de	product_name_el	product_name_en	product_name_es	product_name_fr	product_name_it	product_name_pl	generic_name_de	generic_name_el	generic_name_en	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_en	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	ingredients_text_bg	ingredients_text_de	ingredients_text_el	ingredients_text_en	ingredients_text_es	ingredients_text_fr	ingredients_text_nl	ingredients_text_pl	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kj_prepared_value	energy-kj_prepared_unit	energy-kcal_value	energy-kcal_unit	energy-kcal_prepared_value	energy-kcal_prepared_unit	fat_value	fat_unit	fat_prepared_value	fat_prepared_unit	saturated-fat_value	saturated-fat_unit	saturated-fat_prepared_value	saturated-fat_prepared_unit	carbohydrates_value	carbohydrates_unit	carbohydrates_prepared_value	carbohydrates_prepared_unit	sugars_value	sugars_unit	sugars_prepared_value	sugars_prepared_unit	fiber_value	fiber_unit	fiber_prepared_value	fiber_prepared_unit	proteins_value	proteins_unit	proteins_prepared_value	proteins_prepared_unit	salt_value	salt_unit	salt_prepared_value	salt_prepared_unit	sodium_value	sodium_unit	sodium_prepared_value	sodium_prepared_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	energy_prepared_value	energy_prepared_unit	monounsaturated-fat_value	monounsaturated-fat_unit	monounsaturated-fat_prepared_value	monounsaturated-fat_prepared_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	polyunsaturated-fat_prepared_value	polyunsaturated-fat_prepared_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	starch_value	starch_unit	starch_prepared_value	starch_prepared_unit	polyols_value	polyols_unit	soluble-fiber_value	soluble-fiber_unit	insoluble-fiber_value	insoluble-fiber_unit	vitamin-a_value	vitamin-a_unit	vitamin-d_value	vitamin-d_unit	vitamin-k_value	vitamin-k_unit	vitamin-c_value	vitamin-c_unit	vitamin-b1_value	vitamin-b1_unit	vitamin-b2_value	vitamin-b2_unit	vitamin-pp_value	vitamin-pp_unit	vitamin-b6_value	vitamin-b6_unit	vitamin-b9_value	vitamin-b9_unit	folates_value	folates_unit	vitamin-b12_value	vitamin-b12_unit	pantothenic-acid_value	pantothenic-acid_unit	potassium_value	potassium_unit	calcium_value	calcium_unit	phosphorus_value	phosphorus_unit	iron_value	iron_unit	magnesium_value	magnesium_unit	zinc_value	zinc_unit	copper_value	copper_unit	manganese_value	manganese_unit	selenium_value	selenium_unit	iodine_value	iodine_unit	phylloquinone_value	phylloquinone_unit	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	off:ecoscore_data.adjustments.threatened_species.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	data_sources
8019013007618	en				Margherita Italian Sourdough Pizza								350 g									Made in Italy	en:made-in-italy	United Kingdom	en:united-kingdom			0																						100g	100g					219	kcal			6.2	g			3.8	g			28.5	g			2.3	g			2.2	g			11.2	g			1.19	g			0.476	g					219	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
00116626	en				Gluten free sourdough loaf								400 g				Marks & Spencer	marks-spencer		Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads	No gluten	en:no-gluten	United Kingdom	en:united-kingdom	Marks & Spencer	marks-spencer	0																					off	100g	100g					223	kcal			4.9	g			0.7	g			36.8	g			2.8	g							4.7	g			1.03	g			0.412	g					223	kcal																																																																								en:bread	en:cereals-and-potatoes,en:bread		unknown	c	4	unknown		1		-5	-15	1	0								App - yuka, Apps, App - Open Food Facts
0072600041431	en				Authentic sourdough mini pub style pretzel												Herr's	herr-s						United States	en:united-states			0																						100g	100g					428.57142857143	kcal			12.5	g			1.7857142857143	g			71.428571428571	g			3.5714285714286	g			3.5714285714286	g			10.714285714286	g			4.375	g			1.75	g					428.57142857143	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
5057967694013	en				Sweet tomato &herb sourdough									100.0g										United Kingdom	en:united-kingdom			0																						100g	100g					100	kcal			0.9	g			0.2	g			48.7	g			2.9	g			3.3	g			8.6	g													100	kcal																																																																											unknown			unknown		1		-5	-15	1	0								
6410485797540	en				Sweet Tomato & mixed herb sourdough									101.0g										Finland	en:finland			0																						100g	100g					246	kcal			0.9	g			0.2	g			48.7	g			2.9	g			3.3	g			8.6	g													246	kcal																																																																											unknown			unknown		1		-5	-15	1	0								
5025125000129	en				Sourdough Bread - Superb Sprouted Grains n°7								450 g	56.0g			Jasons	jasons		Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads			United Kingdom	en:united-kingdom			0												. Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Wholemeal Spelt Flour, Sprouted Spelt (8%), Rye Flour, Salt, Fermented Wheat Flour.					Gluten	en:gluten			null	100g	100g					229	kcal			0.8	g			0.1	g			44	g			1.6	g			5.2	g			9.2	g			1.07	g			0.428	g					229	kcal																																																																								en:bread	en:cereals-and-potatoes,en:bread	3	en:3-processed-foods	a	-4	unknown		1		-5	-15	1	0								App - yuka, Apps, App - smoothie-openfoodfacts
5025125000112	en				White Sourdough bread								450 g	64.0g			"Jason’s"	jason-s						United Kingdom	en:united-kingdom			0												SOR PRESERVATIVES 450ge arbonate, Iron ed Wheat Flour old soya. d and use odours ay reduce ness ut it you're ay back 5 025125 000112 &gt; NUTRITIONAL INFORMATION.. Energy Fat										serving	100g					237	kcal			0.7	g			0.1	g			46	g			2.1	g			3	g			9.7	g			0.8	g			0.32	g					237	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps, App - smoothie-openfoodfacts
5010525092249	en				Rye sourdough crackers								130 g				Morrisons	morrisons						United Kingdom	en:united-kingdom	Morrisons	morrisons	0																						100g	100g	1602	kJ			380	kcal			5.5	g			0.7	g			67.1	g			9.8	g			10.6	g			10.2	g			1.13	g			0.452	g					1602	kJ																																																																											unknown			unknown		1		-5	-15	1	0								App - Open Food Facts, Apps
0075450253412	en				Sourdough English muffins												Hy-Vee	hy-vee		Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Special breads, English muffins	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:special-breads,en:english-muffins			United States	en:united-states			0																						100g	100g					210.52631578947	kcal			0.87719298245614	g			0	g			42.105263157895	g			1.7543859649123	g			1.7543859649123	g			7.0175438596491	g			1.0964912280702	g			0.43859649122808	g					210.52631578947	kcal																																																																								en:bread	en:cereals-and-potatoes,en:bread		unknown	b	1	b	66	1	7257	-5	-15	1	0								App - Yuka, Apps
0850040103014	en				Sourdough																			United States	en:united-states			0																						100g	100g					228.0701754386	kcal			0	g			0	g			45.614035087719	g			0	g			0	g			8.7719298245614	g			1.4473684210526	g			0.57894736842104	g					228.0701754386	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
9310645255569	en				Finest rye sourdough rolls 3pk												Coles	coles		Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Rye-and-wheat breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:rye-and-wheat-breads			Australia	en:australia			0												Water, Wheat Flour, Rye Flour (21%), Wheat Malt Flour, Yeast, Vitamins [Folic Acid, Thiamin]					Gluten	en:gluten				100g	100g					236.07692307692	kcal			1	g			0.30769230769231	g			45.692307692308	g			1.7692307692308	g			4.3076923076923	g			8.2307692307692	g			0.95	g			0.38	g					236.07692307692	kcal																																																																								en:bread	en:cereals-and-potatoes,en:bread	1	en:1-unprocessed-or-minimally-processed-foods	a	-3	unknown		1		-5	-15	1	0								App - Yuka, Apps, App - smoothie-openfoodfacts
0072671347647	en				Sourdough pizza dough																			United States	en:united-states			0																						100g	100g																																																																																																																							unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
0039545007847	en				Sourdough bread												Seitenbacher	seitenbacher						United States	en:united-states			0																						100g	100g					315.78947368421	kcal			1.7543859649123	g			0	g			64.912280701754	g			1.7543859649123	g			7.0175438596491	g			14.035087719298	g			1.6228070175439	g			0.64912280701756	g					315.78947368421	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
0019646100111	en				Rustic Sourdough Bread								22 oz				Harmons	harmons						United States	en:united-states			0																						100g	100g					261.90476190476	kcal			0	g			0	g			54.761904761905	g			0	g							7.1428571428571	g			1.547619047619	g			0.6190476190476	g					261.90476190476	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - yuka, Apps
0072220004755	en				Sourdough bread												Franz	franz						United States	en:united-states			0																						100g	100g					250	kcal			3.75	g			0	g			45	g			2.5	g			2.5	g			10	g			1.125	g			0.45	g					250	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
0041780002419	en				Old fashioned hard sourdough pretzels									1 PRETZEL, ABOUT (25 g)			Utz	utz	UTZ Quality Foods, Inc.	Snacks	en:snacks			United States	en:united-states			0												Wheat flour, salt, yeast, baking soda.					Gluten	en:gluten				100g	100g					360	kcal			0	g			0	g			76	g			4.35	g			4	g			8	g			4.6736	g			1.86944	g					360	kcal											0	g	0	mg											0	IU					0	mg																	120	mg	0	mg			1.2	mg																		3	en:3-processed-foods	c	10	unknown		1		-5	-15	1	0		2019-10-05T00:00:00Z	Chips, Pretzels & Snacks	LI	621232	2019-10-05T00:00:00Z	2019-12-06T00:00:00Z	Databases, database-usda, Database - USDA NDB, App - Yuka, Apps
0213065804999	en				San Francisco Sourdough Bread																			United States	en:united-states			0																						100g	100g					232.14285714286	kcal			0	g			0	g			46.428571428571	g			0	g			3.5714285714286	g			7.1428571428571	g			1.1607142857143	g			0.46428571428572	g					232.14285714286	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
5057172668427	en				Stonebaked Pave Rolls							Part-baked, wheat based rolls with sourdough	300g	4 servings	Plastic bag	en:plastic-bag	ASDA	asda		Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Pre-baked breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:pre-baked-breads	Vegetarian	en:vegetarian	United Kingdom	en:united-kingdom	ASDA	asda	0				United Kingdom	United Kingdom	united-kingdom						Wheat Flour, Water, Sourdough [Wheat, Water], Yeast, Alcohol (Ethanol), Wheat Gluten, Salt, Deactivated Yeast, Barley Malt Flour, Barley Malt Extract, Antioxidant (Ascorbic Acid), Malted Wheat Flour					Gluten	en:gluten	Gluten, Sesame. Contains: Barley	en:gluten,en:sesame-contains-barley		100g	100g	1236	kJ			292	kcal			1.4	g			0.5	g			58	g			3	g			3.1	g			9.8	g			1.1	g			0.44	g					1236	kJ																																																																							https://groceries.asda.com/product/baguettes-part-baked-bread/asda-extra-special-bake-at-home-stonebaked-pave-rolls/1000318360086	en:bread	en:cereals-and-potatoes,en:bread	4	en:4-ultra-processed-food-and-drink-products	a	-1	unknown				-5	-10	1	0								App - Yuka, Apps
0860008249654	en				San Francisco Sourdough																			United States	en:united-states			0																						100g	100g					210.52631578947	kcal			2.6315789473684	g			0	g			43.859649122807	g			0	g			7.0175438596491	g			7.0175438596491	g			1.2280701754386	g			0.49122807017544	g					210.52631578947	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
0283232002404	en				Stonebaked sourdough								600g				Tesco Finest	tesco-finest						United Kingdom	en:united-kingdom			0																						100g	100g																																																																																																																							unknown			unknown		1		-5	-15	1	0								App - smoothie-openfoodfacts, Apps, App - Yuka
0077890549513	en				Wegmans Organic White Sourdough Sandwhich Bread								21 oz									Organic, USDA Organic	en:organic,en:usda-organic	United States	en:united-states			0																						100g	100g					242.42424242424	kcal			3.030303030303	g			0	g			45.454545454545	g			3.030303030303	g			3.030303030303	g			9.0909090909091	g			1.0606060606061	g			0.42424242424244	g					242.42424242424	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
0076185017201	en				Multichannel sourdough bread								16 oz											United States	en:united-states			0																						100g	100g					437.5	kcal			9.375	g			0	g			68.75	g			0	g			6.25	g			18.75	g			1.71875	g			0.6875	g					437.5	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
56856149	fr						Sourdough																	Canada	en:canada			0																						100g	100g																																																																																																																							unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
4088600382494	en				Spelt and Seed Sourdough								500 g	100g			Aldi	aldi						Ireland	en:ireland			0																						100g	100g	1324	kJ			136	kcal			3.4	g			0.5	g			41.1	g			0.6	g			8.2	g			12.7	g			0.37	g			0.148	g					1324	kJ																																																																											unknown			unknown		1		-5	-15	1	0								App - Waistline, Apps, App - Yuka
0077890554623	en				White Sourdough sandwich bread												Wegmans Organic	wegmans-organic				Organic, USDA Organic	en:organic,en:usda-organic	United States	en:united-states			0																						100g	100g					242.42424242424	kcal			0	g			0	g			45.454545454545	g			3.030303030303	g			3.030303030303	g			9.0909090909091	g			1.0606060606061	g			0.42424242424244	g					242.42424242424	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
0062639450168	fr						Yukon trail sourdough																	Canada	en:canada			0																						100g	100g					280	kcal			3.3333333333333	g			0	g			52	g			4	g			2.6666666666667	g			9.3333333333333	g			1.2333333333333	g			0.49333333333332	g					280	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
0087782000015	fr						Spelt Bread, Sourdough Whole Grain															Sans conservateurs	en:no-preservatives	Canada	en:canada			0																						100g	100g					255.31914893617	kcal			2.1276595744681	g			0	g			48.936170212766	g			0	g			6.3829787234043	g			8.5106382978723	g			1.1170212765957	g			0.44680851063828	g					255.31914893617	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
5391526416549	en				Sourdough baps																			Ireland	en:ireland			0																						100g	100g					241	kcal			4.3	g			0.4	g			42.5	g			1.4	g			8.2	g			4	g			0.96	g			0.384	g					241	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
26262017	en				Sourdough seeds and grain																	Health Star Rating, Health Star Rating 3.5	en:health-star-rating,en:health-star-rating-3-5	Australia	en:australia			0																						100g	100g					256	kcal			2.8	g			0.5	g			46.5	g			1.1	g							8.9	g			0.8925	g			0.357	g					256	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - yuka, Apps
9310072033181	en				Sourdough Crisps																	Health Star Rating, Health Star Rating 2	en:health-star-rating,en:health-star-rating-2	Australia	en:australia			0																						100g	100g					492.61738888889	kcal			23.888888888889	g			5.5555555555556	g			58.333333333333	g			2.7777777777778	g			2.7777777777778	g			8.8888888888889	g			1.7222222222222	g			0.68888888888888	g					492.61738888889	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
6007875200522	en				Sesame seed sourdough bread									50.0g			Woolworths Food	woolworths-food						South Africa	en:south-africa	Woolworths	woolworths	0																						100g	100g					253	kcal			3.29999995231628	g			0.800000011920929	g			46	g			1.10000002384186	g			5	g			8.5	g													253	kcal																																																																											unknown			unknown		1		-5	-15	1	0								
0813305015453	en				The take bake sourdough															Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads	No preservatives	en:no-preservatives	United States	en:united-states			0																						100g	100g					232.14285714286	kcal			0.89285714285714	g			0	g			46.428571428571	g			0	g							7.1428571428571	g			1.1607142857143	g			0.46428571428572	g					232.14285714286	kcal																																																																								en:bread	en:cereals-and-potatoes,en:bread		unknown	c	3	unknown		1		-5	-15	1	0								App - yuka, Apps
0036800463721	en				Sourdough English Muffins								12 oz	1 MUFFIN (57 g)			Food Club	food-club	Topco Associates, Inc.	Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Special breads, English muffins	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:special-breads,en:english-muffins			United States	en:united-states			0												Enriched wheat flour [flour, malted barley flour, reduced iron, niacin, thiamin mononitrate (vitamin b1), riboflavin (vitamin b2), folic acid], water, yeast, rice flour, cornmeal, salt, sugar, preservatives (calcium propionate, sorbic acid, potassium sorbate), wheat gluten, soybean oil, wheat starch, monoglycerides, acetic acid, citric acid.					Gluten	en:gluten				100g	100g					228.0701754386	kcal			1.7543859649123	g			0	g			45.614035087719	g			1.7543859649123	g			1.7543859649123	g			7.0175438596491	g			0.92105263157895	g			0.36842105263158	g					228.0701754386	kcal			0	g			0	g			0	g	0	mg																																			88	mg	123	mg			2.46	mg																en:bread	en:cereals-and-potatoes,en:bread	4	en:4-ultra-processed-food-and-drink-products	b	1	b	66	1	7257	-5	-15	1	0		2019-10-14T00:00:00Z	Breads & Buns	LI	736548	2019-10-14T00:00:00Z	2019-12-06T00:00:00Z	Databases, database-usda, App - Yuka, Apps
0219215203483	en				Sourdough bread round sliced																			United States	en:united-states			0																						100g	100g																																																																																																																							unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
0037296203174	en				Sourdough twice baked crackers															Snacks, Salty snacks, Appetizers, Crackers	en:snacks,en:salty-snacks,en:appetizers,en:crackers	Organic, No GMOs, USDA Organic, Non GMO project	en:organic,en:no-gmos,en:usda-organic,en:non-gmo-project	United States	en:united-states			0																						100g	100g					466.6667	kcal			16.6667	g			1.6667	g			66.6667	g			3.3333	g							10	g			1.58333325	g			0.6333333	g					466.6667	kcal																																																																								en:appetizers	en:salty-snacks,en:appetizers		unknown	d	13	b	67	1	38402	-5	-15	1	0								App - yuka, Apps
