date,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth
19791205,8.0,0.0,13.0,14.7,12.2,8.8,4.1,101550.0,0.0
19791206,8.0,0.0,13.0,13.6,11.7,8.7,0.0,102250.0,0.0
19791207,7.0,0.0,13.0,11.7,11.9,10.2,1.8,101440.0,0.0
19791208,7.0,0.0,13.0,14.3,11.2,10.7,2.0,100880.0,0.0
19791209,7.0,0.4,18.0,11.2,11.4,8.4,8.6,99490.0,0.0
19791210,4.0,3.8,38.0,8.4,9.6,8.0,6.7,98860.0,0.0
19791211,6.0,0.0,12.0,11.9,7.6,6.7,0.7,99040.0,0.0
19791212,5.0,0.0,12.0,11.7,6.8,1.8,2.0,101150.0,0.0
19791213,5.0,3.0,33.0,11.4,7.5,3.3,13.8,100200.0,0.0
19791214,6.0,4.4,40.0,8.0,7.9,4.4,3.7,99130.0,0.0
19791215,6.0,0.8,20.0,10.5,6.8,5.7,0.3,98480.0,0.0
19791216,5.0,0.4,17.0,8.0,6.8,3.0,0.0,100480.0,0.0
19791217,5.0,0.2,15.0,6.7,5.7,3.4,0.2,100620.0,0.0
19791218,5.0,0.3,16.0,5.3,5.3,3.9,3.1,101040.0,0.0
19791219,5.0,3.4,35.0,5.0,3.6,1.9,0.4,101770.0,0.0
19791220,5.0,2.3,29.0,3.9,3.4,1.7,0.0,102450.0,0.0
19791221,5.0,2.9,32.0,3.2,2.8,1.7,1.6,102040.0,0.0
19791222,8.0,0.0,12.0,2.7,1.3,-0.6,0.7,100910.0,1.0
19791223,8.0,0.0,12.0,4.8,2.0,1.3,0.2,100290.0,0.0
19791224,6.0,0.0,12.0,5.3,2.7,0.6,0.0,101290.0,0.0
19791225,1.0,5.4,44.0,7.8,0.4,-4.4,0.1,102320.0,0.0
19791226,5.0,0.5,18.0,11.2,1.8,-4.2,4.3,102320.0,0.0
19791227,8.0,0.0,12.0,7.1,6.9,2.6,35.6,100380.0,0.0
19791228,6.0,2.0,28.0,6.2,4.1,1.1,0.2,100250.0,0.0
19791229,4.0,5.5,45.0,4.4,4.0,1.7,0.1,,0.0
19791230,2.0,2.2,29.0,4.3,1.8,-0.8,0.0,100350.0,0.0
19791231,3.0,5.4,45.0,1.0,1.4,-1.5,0.0,101380.0,0.0
19800101,4.0,0.1,14.0,2.3,-1.8,-4.6,0.0,101400.0,0.0
19800102,2.0,6.7,51.0,10.9,-1.8,-6.0,0.2,102440.0,0.0
19800103,8.0,0.0,13.0,9.7,2.6,-5.7,9.9,101850.0,0.0
19800104,5.0,3.8,39.0,8.0,5.2,0.8,0.0,100510.0,0.0
19800105,4.0,1.0,23.0,8.4,4.8,1.6,0.0,100660.0,0.0
19800106,6.0,3.2,36.0,6.5,5.8,3.3,0.0,101120.0,0.0
19800107,6.0,0.7,21.0,5.0,5.2,3.9,0.0,101730.0,0.0
19800108,7.0,0.0,13.0,4.9,3.8,2.6,0.1,102230.0,0.0
19800109,6.0,0.4,19.0,3.9,2.6,0.3,0.0,101980.0,0.0
19800110,6.0,0.0,14.0,3.6,2.7,1.5,0.0,102890.0,0.0
19800111,6.0,0.7,22.0,2.5,1.6,-0.3,0.0,103860.0,0.0
19800112,4.0,0.0,14.0,3.0,0.4,-1.8,0.0,104280.0,0.0
19800113,2.0,5.9,52.0,0.8,0.2,-2.6,0.0,103670.0,0.0
19800114,7.0,2.9,38.0,3.8,-1.5,-3.8,0.0,102090.0,0.0
19800115,7.0,0.1,17.0,5.5,-0.1,-4.0,0.1,101540.0,0.0
19800116,4.0,2.5,36.0,4.6,3.0,0.5,0.0,102000.0,0.0
19800117,4.0,6.3,57.0,2.0,2.4,0.2,0.0,101940.0,0.0
19800118,7.0,0.0,15.0,4.8,1.2,0.5,0.0,101220.0,0.0
19800119,8.0,0.0,16.0,6.7,1.8,-1.2,0.4,100550.0,0.0
19800120,4.0,3.7,45.0,8.8,4.2,1.6,7.9,100470.0,0.0
19800121,7.0,0.7,25.0,9.1,4.8,0.8,2.3,98930.0,0.0
19800122,4.0,4.8,53.0,9.1,6.4,3.7,0.3,98960.0,0.0
19800123,5.0,6.3,61.0,8.0,6.1,3.1,0.0,99430.0,0.0
19800124,1.0,7.1,66.0,8.0,3.5,-1.0,0.0,100300.0,0.0
19800125,2.0,6.6,64.0,5.1,3.1,-1.8,0.0,101770.0,0.0
19800126,3.0,2.9,44.0,3.2,1.6,-1.8,0.0,102730.0,0.0
19800127,4.0,0.6,26.0,6.1,-0.5,-4.2,0.0,103100.0,0.0
19800128,7.0,0.1,20.0,9.0,1.6,-3.0,0.0,102310.0,0.0
19800129,8.0,0.4,25.0,11.4,6.0,3.0,0.2,101610.0,0.0
19800130,6.0,4.2,55.0,10.1,7.6,3.9,5.0,100480.0,0.0
19800131,7.0,0.7,29.0,8.5,8.2,6.2,3.3,98510.0,0.0
19800201,6.0,2.5,45.0,10.2,3.2,-2.1,3.0,100900.0,0.0
19800202,7.0,0.9,32.0,10.4,4.9,-0.4,2.0,100130.0,0.0
19800203,6.0,0.0,20.0,10.1,6.7,3.0,5.3,100300.0,0.0
19800204,7.0,0.0,20.0,10.6,5.8,1.4,4.8,100320.0,0.0
19800205,7.0,0.0,21.0,8.1,6.2,1.7,0.4,99670.0,0.0
19800206,7.0,0.0,21.0,9.5,6.4,4.8,4.3,100400.0,0.0
19800207,8.0,0.3,28.0,11.3,6.7,3.9,2.0,101010.0,0.0
19800208,8.0,0.1,25.0,11.7,7.6,3.9,0.4,101190.0,0.0
19800209,7.0,0.0,22.0,11.2,9.6,7.4,0.0,100680.0,0.0
19800210,3.0,8.4,92.0,11.8,7.4,3.7,0.0,101670.0,0.0
19800211,6.0,3.9,64.0,10.9,7.6,3.5,0.0,102590.0,0.0
19800212,7.0,3.5,62.0,8.5,7.3,3.7,0.0,102540.0,0.0
19800213,7.0,0.3,31.0,9.2,6.4,4.4,0.0,101910.0,0.0
19800214,8.0,0.0,24.0,12.6,7.2,5.1,1.3,101890.0,0.0
19800215,5.0,5.8,82.0,8.5,9.4,6.3,0.6,101440.0,0.0
19800216,6.0,0.0,25.0,12.8,6.0,3.5,2.6,101810.0,0.0
19800217,5.0,2.4,57.0,11.1,8.2,3.5,0.0,102530.0,0.0
19800218,6.0,3.4,67.0,11.0,7.6,4.1,0.0,102180.0,0.0
19800219,7.0,2.3,58.0,11.1,7.6,4.3,0.0,101620.0,0.0
19800220,6.0,1.1,46.0,10.3,6.4,1.6,0.0,101450.0,0.0
19800221,8.0,0.0,28.0,9.4,6.6,3.0,1.8,101620.0,0.0
19800222,6.0,0.6,40.0,9.2,8.6,7.9,5.7,101670.0,0.0
19800223,5.0,1.8,56.0,6.7,5.4,1.7,0.2,102570.0,0.0
19800224,6.0,0.0,29.0,9.7,4.0,1.4,2.4,102720.0,0.0
19800225,4.0,5.5,92.0,6.2,5.7,1.7,0.0,102510.0,0.0
19800226,3.0,1.5,55.0,6.8,1.9,-2.4,0.0,103090.0,0.0
19800227,8.0,0.0,31.0,9.4,2.8,-1.1,0.0,103500.0,0.0
19800228,6.0,6.4,103.0,11.3,5.5,1.6,0.0,103660.0,0.0
19800229,7.0,1.5,58.0,10.0,7.2,3.1,0.0,103190.0,0.0
19800301,7.0,0.0,35.0,10.3,7.4,4.8,0.0,102780.0,0.0
19800302,7.0,3.9,93.0,6.9,8.0,5.7,0.0,102230.0,0.0
19800303,4.0,8.3,136.0,10.0,4.0,1.1,0.0,102520.0,0.0
19800304,2.0,8.6,141.0,8.0,3.6,-2.8,0.0,102340.0,0.0
19800305,6.0,0.6,53.0,10.6,3.8,-0.5,2.1,101080.0,0.0
19800306,7.0,0.0,38.0,8.8,7.4,4.1,8.9,98980.0,0.0
19800307,7.0,2.2,79.0,8.5,6.0,3.3,3.4,98050.0,0.0
19800308,5.0,1.1,64.0,11.1,5.6,2.6,0.0,99850.0,0.0
19800309,4.0,4.8,112.0,9.3,6.4,1.6,0.9,101720.0,0.0
19800310,7.0,0.6,57.0,10.4,6.0,2.7,0.3,101590.0,0.0
19800311,6.0,1.4,72.0,10.5,6.6,2.9,1.4,102050.0,0.0
19800312,7.0,0.0,42.0,8.9,7.4,4.2,5.2,101020.0,0.0
19800313,5.0,8.0,151.0,6.7,5.8,2.7,0.0,100840.0,0.0
19800314,7.0,0.0,43.0,4.0,4.4,2.0,0.0,101500.0,0.0
19800315,8.0,0.0,44.0,6.4,3.6,3.3,0.0,102210.0,0.0
19800316,8.0,0.2,52.0,5.5,4.4,2.5,0.8,102340.0,0.0
19800317,7.0,0.1,50.0,7.6,3.8,2.0,13.3,101190.0,0.0
19800318,8.0,0.0,46.0,2.6,4.0,0.5,3.3,100840.0,0.0
19800319,8.0,0.0,46.0,4.7,2.4,2.2,0.5,101490.0,0.0
19800320,5.0,7.3,156.0,3.2,2.6,0.4,0.0,100870.0,0.0
19800321,7.0,0.1,53.0,8.4,1.1,-1.0,0.0,99860.0,0.0
19800322,2.0,9.7,184.0,10.1,1.6,-5.1,0.0,100240.0,0.0
19800323,6.0,4.3,125.0,11.7,5.2,0.4,1.3,100780.0,0.0
19800324,7.0,0.7,70.0,12.7,8.0,4.3,11.3,100420.0,0.0
19800325,6.0,6.4,154.0,11.4,8.2,3.7,0.0,100330.0,0.0
19800326,6.0,3.1,113.0,13.3,7.0,2.6,6.6,100350.0,0.0
19800327,8.0,0.1,57.0,13.7,9.0,4.8,0.8,99350.0,0.0
19800328,7.0,2.5,106.0,11.6,10.1,6.5,5.7,99700.0,0.0
19800329,5.0,4.8,140.0,10.5,9.2,6.7,0.0,100320.0,0.0
19800330,5.0,4.4,136.0,11.1,5.8,1.0,0.1,102000.0,0.0
19800331,8.0,0.0,54.0,13.9,8.4,5.8,6.2,100960.0,0.0
19800401,7.0,2.3,107.0,13.2,10.6,7.2,13.2,100500.0,0.0
19800402,2.0,11.5,224.0,12.6,7.8,2.4,0.8,101970.0,0.0
19800403,2.0,11.1,221.0,13.6,7.6,2.7,0.0,103150.0,0.0
19800404,2.0,11.4,227.0,12.6,7.2,0.8,0.0,103330.0,0.0
19800405,3.0,9.0,202.0,12.2,7.7,2.8,0.0,103440.0,0.0
19800406,5.0,1.2,92.0,14.6,8.8,5.5,0.0,103490.0,0.0
19800407,4.0,6.5,174.0,10.4,8.1,1.6,0.1,103160.0,0.0
19800408,4.0,9.5,212.0,12.0,7.2,4.0,0.0,102700.0,0.0
19800409,6.0,6.8,181.0,12.2,7.1,2.2,0.0,102560.0,0.0
19800410,5.0,6.0,172.0,14.6,8.6,4.9,0.0,102570.0,0.0
19800411,4.0,4.4,151.0,17.0,8.6,2.5,0.0,102460.0,0.0
19800412,1.0,12.3,251.0,20.0,10.5,4.0,0.0,101810.0,0.0
19800413,4.0,9.5,220.0,21.3,13.6,7.1,0.0,101360.0,0.0
19800414,4.0,10.2,230.0,20.8,14.5,7.7,0.0,101500.0,0.0
19800415,5.0,7.8,202.0,19.3,14.6,8.4,0.0,101660.0,0.0
19800416,7.0,0.0,64.0,17.4,14.2,9.0,0.0,102150.0,0.0
19800417,6.0,3.9,150.0,18.3,14.0,10.5,0.0,102280.0,0.0
19800418,4.0,5.6,176.0,14.8,12.8,7.4,0.0,101960.0,0.0
19800419,4.0,8.5,217.0,9.1,12.1,9.4,0.0,101400.0,0.0
19800420,5.0,2.3,125.0,12.8,6.4,3.6,0.0,101580.0,0.0
19800421,4.0,11.7,259.0,11.3,7.8,2.7,1.2,102320.0,0.0
19800422,8.0,0.0,67.0,12.3,9.4,7.5,0.2,102440.0,0.0
19800423,7.0,0.8,96.0,13.8,9.4,6.5,0.0,102590.0,0.0
19800424,6.0,2.1,125.0,11.8,10.2,6.5,0.0,102320.0,0.0
19800425,8.0,0.8,97.0,9.5,9.5,7.2,0.0,101890.0,0.0
19800426,7.0,0.1,75.0,11.7,5.8,2.2,1.4,101740.0,0.0
19800427,8.0,0.2,80.0,11.5,8.6,5.4,0.4,101910.0,0.0
19800428,7.0,1.3,111.0,11.6,9.4,7.2,0.1,102100.0,0.0
19800429,7.0,2.4,134.0,12.5,8.6,5.6,2.4,102140.0,0.0
19800430,7.0,2.0,127.0,17.5,9.2,6.0,1.8,101740.0,0.0
19800501,5.0,6.6,205.0,14.0,12.0,6.4,0.0,101670.0,0.0
19800502,6.0,0.3,87.0,12.5,11.4,8.7,0.0,101390.0,0.0
19800503,7.0,0.7,100.0,16.2,10.4,8.3,0.0,101400.0,0.0
19800504,3.0,11.8,278.0,12.3,10.4,4.5,0.0,101490.0,0.0
19800505,5.0,4.9,183.0,13.4,8.7,5.1,0.0,101330.0,0.0
19800506,4.0,5.9,199.0,11.1,8.2,2.9,0.0,100730.0,0.0
19800507,6.0,0.0,74.0,11.6,7.2,3.2,0.0,100620.0,0.0
19800508,5.0,2.2,137.0,13.6,8.0,4.4,0.0,101250.0,0.0
19800509,2.0,10.5,267.0,19.3,7.0,0.5,0.0,102560.0,0.0
19800510,1.0,13.0,299.0,21.1,11.1,2.9,0.0,102840.0,0.0
19800511,1.0,14.1,314.0,26.2,14.4,7.7,0.0,102240.0,0.0
19800512,2.0,13.5,307.0,23.6,18.3,10.4,0.0,101550.0,0.0
19800513,1.0,13.9,313.0,20.9,17.8,12.0,0.0,101580.0,0.0
19800514,0.0,14.0,315.0,18.9,15.8,10.6,0.0,101940.0,0.0
19800515,0.0,14.2,314.0,21.1,14.3,9.7,0.0,102670.0,0.0
19800516,2.0,14.3,321.0,21.2,14.2,7.4,0.0,102700.0,0.0
19800517,4.0,11.0,280.0,22.5,13.8,6.4,0.0,102350.0,0.0
19800518,4.0,7.3,230.0,24.2,15.3,8.1,0.0,102060.0,0.0
19800519,2.0,12.7,304.0,12.6,16.5,8.8,1.0,102090.0,0.0
19800520,8.0,0.0,79.0,21.1,11.8,11.1,3.4,101430.0,0.0
19800521,6.0,7.8,239.0,15.9,15.6,10.0,0.0,101480.0,0.0
19800522,6.0,2.9,159.0,12.9,12.8,9.7,0.0,102140.0,0.0
19800523,6.0,3.1,163.0,14.1,10.0,7.2,0.0,102470.0,0.0
19800524,7.0,0.3,96.0,16.6,11.8,9.5,0.0,102250.0,0.0
19800525,7.0,0.7,109.0,18.7,12.9,9.2,0.0,101710.0,0.0
19800526,6.0,8.8,256.0,19.5,13.6,8.4,0.0,101370.0,0.0
19800527,5.0,6.6,224.0,18.4,14.3,9.1,0.0,101030.0,0.0
19800528,4.0,7.0,231.0,14.9,12.9,7.4,0.0,100540.0,0.0
19800529,6.0,3.1,165.0,16.6,11.9,8.9,0.0,100520.0,0.0
19800530,4.0,9.9,274.0,12.2,10.2,3.9,8.5,100960.0,0.0
19800531,8.0,0.0,82.0,17.9,10.2,8.3,13.2,100460.0,0.0
19800601,6.0,4.5,193.0,18.0,13.5,9.1,0.0,101630.0,0.0
19800602,7.0,0.0,79.0,25.6,13.8,9.6,0.0,102450.0,0.0
19800603,6.0,11.5,297.0,29.0,19.6,13.6,0.0,102550.0,0.0
19800604,5.0,10.2,280.0,27.0,21.8,14.6,0.0,102330.0,0.0
19800605,5.0,9.6,272.0,21.1,22.0,17.0,0.0,101780.0,0.0
19800606,3.0,12.8,259.0,19.7,15.5,9.9,0.0,101780.0,0.0
19800607,4.0,8.4,256.0,19.1,13.9,8.1,0.4,101490.0,0.0
19800608,5.0,7.6,245.0,20.8,14.0,8.9,0.0,101120.0,0.0
19800609,5.0,3.5,177.0,18.3,14.2,7.5,0.4,100910.0,0.0
19800610,7.0,0.0,81.0,18.5,15.8,13.4,5.3,100700.0,0.0
19800611,6.0,1.8,142.0,23.2,15.4,12.3,0.0,100780.0,0.0
19800612,6.0,8.3,256.0,23.5,17.2,11.2,4.2,101320.0,0.0
19800613,6.0,10.0,279.0,19.4,18.8,14.0,41.7,101420.0,0.0
19800614,7.0,1.8,142.0,20.1,16.6,13.8,0.0,100710.0,0.0
19800615,6.0,5.8,218.0,18.3,16.1,12.1,0.4,101130.0,0.0
19800616,7.0,4.3,192.0,17.0,15.7,13.1,1.2,100810.0,0.0
19800617,6.0,4.6,198.0,20.2,13.8,10.5,10.2,100810.0,0.0
19800618,5.0,8.1,253.0,17.7,15.0,9.7,0.0,101200.0,0.0
19800619,6.0,2.9,166.0,17.0,16.0,14.2,0.0,100830.0,0.0
19800620,4.0,7.4,243.0,18.6,13.0,8.9,0.2,100970.0,0.0
19800621,5.0,8.1,253.0,15.5,14.4,10.1,0.3,100880.0,0.0
19800622,5.0,5.2,208.0,15.1,12.8,10.0,5.1,100510.0,0.0
19800623,5.0,4.5,196.0,17.0,11.6,8.0,8.6,100200.0,0.0
19800624,6.0,6.1,222.0,19.2,13.6,10.2,2.7,100250.0,0.0
19800625,5.0,9.5,273.0,19.4,13.2,7.3,4.9,100810.0,0.0
19800626,6.0,5.5,213.0,18.1,15.2,10.9,0.5,101080.0,0.0
19800627,5.0,10.4,284.0,18.7,13.7,9.3,9.5,101580.0,0.0
19800628,7.0,2.1,149.0,20.0,14.5,10.3,1.9,100710.0,0.0
19800629,5.0,6.0,220.0,19.4,14.5,9.0,0.0,101270.0,0.0
19800630,5.0,8.3,255.0,16.0,14.2,9.0,8.7,101090.0,0.0
19800701,8.0,0.1,89.0,21.1,13.0,10.0,0.6,100590.0,0.0
19800702,5.0,7.8,247.0,21.8,15.6,10.1,0.0,101660.0,0.0
19800703,5.0,11.2,293.0,18.5,16.7,11.6,4.8,101980.0,0.0
19800704,6.0,3.0,166.0,19.3,15.3,12.1,0.0,101440.0,0.0
19800705,5.0,7.8,246.0,18.2,14.6,9.8,0.0,101230.0,0.0
19800706,7.0,2.7,160.0,17.5,14.8,11.4,1.6,101070.0,0.0
19800707,8.0,0.6,108.0,15.6,14.7,11.9,8.0,100590.0,0.0
19800708,8.0,0.0,79.0,14.9,13.7,11.8,2.9,100250.0,0.0
19800709,8.0,0.0,79.0,15.3,13.2,11.6,0.2,100830.0,0.0
19800710,7.0,0.1,87.0,19.4,12.4,9.6,0.0,101710.0,0.0
19800711,6.0,5.9,215.0,17.6,14.4,9.4,1.1,102130.0,0.0
19800712,7.0,1.9,141.0,17.7,14.6,11.7,0.3,102000.0,0.0
19800713,7.0,5.2,203.0,15.3,14.4,11.0,10.0,101330.0,0.0
19800714,7.0,0.4,99.0,16.9,14.2,13.0,3.3,100470.0,0.0
19800715,6.0,4.9,197.0,19.0,13.2,9.4,0.2,101120.0,0.0
19800716,6.0,5.6,208.0,16.8,14.6,10.1,0.0,102010.0,0.0
19800717,7.0,0.2,90.0,18.3,13.2,9.6,0.1,101950.0,0.0
19800718,7.0,0.0,77.0,20.0,15.8,13.2,5.5,101270.0,0.0
19800719,7.0,1.3,124.0,17.3,16.9,13.8,3.4,100460.0,0.0
19800720,7.0,0.6,104.0,19.8,15.0,12.8,0.2,100100.0,0.0
19800721,2.0,13.0,306.0,21.7,13.8,7.8,0.0,101860.0,0.0
19800722,0.0,14.5,323.0,24.8,15.6,9.6,0.0,102000.0,0.0
19800723,4.0,7.6,233.0,24.2,18.2,11.7,0.0,101440.0,0.0
19800724,1.0,14.3,301.0,27.8,17.4,10.6,0.0,102020.0,0.0
19800725,1.0,13.9,313.0,20.7,21.2,14.5,13.6,101380.0,0.0
19800726,6.0,0.3,91.0,21.2,19.8,18.9,3.3,100750.0,0.0
19800727,5.0,4.0,175.0,25.0,17.4,13.7,0.0,101300.0,0.0
19800728,3.0,13.3,303.0,25.7,18.4,11.7,0.0,101640.0,0.0
19800729,7.0,2.3,142.0,21.4,21.8,18.0,0.0,100980.0,0.0
19800730,5.0,9.6,255.0,22.0,17.8,14.1,0.2,101330.0,0.0
19800731,5.0,11.6,279.0,23.0,18.0,13.9,0.0,101940.0,0.0
19800801,6.0,5.7,199.0,25.2,18.0,13.1,0.0,101880.0,0.0
19800802,6.0,6.0,202.0,23.3,19.6,14.0,0.0,101570.0,0.0
19800803,6.0,5.3,191.0,21.6,19.6,15.9,0.0,101150.0,0.0
19800804,7.0,0.5,94.0,21.0,19.2,16.7,0.1,101260.0,0.0
19800805,6.0,5.9,198.0,21.9,18.0,15.0,0.0,101390.0,0.0
19800806,6.0,2.3,136.0,25.2,18.2,14.6,0.0,101910.0,0.0
19800807,6.0,3.8,163.0,17.4,20.8,16.3,0.0,101270.0,0.0
19800808,7.0,0.0,69.0,22.1,16.0,14.6,1.1,101270.0,0.0
19800809,7.0,4.7,176.0,24.4,18.0,13.9,0.0,101750.0,0.0
19800810,4.0,10.9,259.0,20.3,18.8,13.3,0.0,101870.0,0.0
19800811,7.0,0.1,75.0,19.8,17.8,15.3,3.1,101040.0,0.0
19800812,5.0,4.8,175.0,24.6,15.5,11.2,13.1,100960.0,0.0
19800813,6.0,3.3,150.0,24.8,18.6,12.6,0.0,100990.0,0.0
19800814,7.0,0.3,82.0,23.3,20.9,17.0,24.0,100980.0,0.0
19800815,6.0,4.0,159.0,23.9,20.6,18.0,0.0,100750.0,0.0
19800816,4.0,6.9,201.0,22.4,18.2,12.5,0.4,101700.0,0.0
19800817,6.0,1.8,118.0,22.3,18.0,13.7,0.6,101750.0,0.0
19800818,5.0,8.8,223.0,20.2,18.1,13.9,0.0,102010.0,0.0
19800819,4.0,7.9,210.0,24.5,15.9,11.6,0.0,102540.0,0.0
19800820,4.0,7.3,201.0,21.0,18.4,12.4,0.1,102110.0,0.0
19800821,3.0,10.8,242.0,18.0,18.1,15.2,0.0,101860.0,0.0
19800822,4.0,6.9,193.0,18.3,13.8,9.7,0.0,102200.0,0.0
19800823,3.0,8.3,210.0,19.8,12.8,7.2,0.0,102370.0,0.0
19800824,5.0,7.1,193.0,21.0,14.6,9.3,0.0,102370.0,0.0
19800825,3.0,10.6,234.0,22.6,14.8,8.5,0.0,102040.0,0.0
19800826,5.0,9.7,222.0,24.3,17.4,12.3,0.0,101650.0,0.0
19800827,2.0,7.2,191.0,23.0,17.8,11.2,0.0,101660.0,0.0
19800828,6.0,4.1,147.0,19.6,18.2,13.4,0.2,101570.0,0.0
19800829,8.0,0.0,58.0,20.4,17.8,15.9,8.7,100800.0,0.0
19800830,6.0,6.0,171.0,19.9,17.0,13.7,0.9,100720.0,0.0
19800831,1.0,12.4,243.0,22.0,15.4,10.8,0.0,102200.0,0.0
19800901,3.0,10.6,213.0,22.4,15.7,9.4,0.0,102810.0,0.0
19800902,4.0,12.1,227.0,25.0,16.2,10.1,0.0,102570.0,0.0
19800903,1.0,11.2,216.0,20.3,17.6,10.3,0.0,101790.0,0.0
19800904,4.0,0.7,77.0,18.9,16.0,11.6,2.5,101720.0,0.0
19800905,6.0,3.0,117.0,21.8,16.0,13.2,0.5,101060.0,0.0
19800906,2.0,10.2,201.0,23.1,15.9,10.0,0.0,102020.0,0.0
19800907,1.0,11.3,210.0,22.1,16.8,10.5,0.3,101730.0,0.0
19800908,5.0,5.2,143.0,17.7,17.2,12.3,0.0,101550.0,0.0
19800909,6.0,3.8,124.0,20.1,13.0,8.4,1.1,102030.0,0.0
19800910,7.0,0.8,75.0,19.3,16.2,12.2,0.0,101090.0,0.0
19800911,7.0,0.7,72.0,20.4,16.6,14.0,0.0,101430.0,0.0
19800912,5.0,8.3,171.0,19.2,17.8,15.3,0.0,101050.0,0.0
19800913,4.0,5.5,140.0,21.5,15.0,10.7,0.0,101570.0,0.0
19800914,6.0,3.1,109.0,20.0,17.2,13.0,0.0,101690.0,0.0
19800915,6.0,0.8,71.0,20.2,16.8,13.7,0.1,101990.0,0.0
19800916,7.0,1.2,78.0,19.0,17.5,14.8,9.7,101700.0,0.0
19800917,5.0,5.2,131.0,18.7,15.1,11.2,0.0,101730.0,0.0
19800918,7.0,2.6,97.0,21.5,15.8,12.8,0.3,101270.0,0.0
19800919,7.0,5.3,129.0,19.7,18.6,15.7,0.6,100750.0,0.0
19800920,8.0,0.2,53.0,19.6,17.4,15.2,4.4,100760.0,0.0
19800921,6.0,4.2,114.0,19.7,17.6,15.5,2.9,100720.0,0.0
19800922,4.0,5.9,131.0,20.1,15.4,11.2,5.1,101270.0,0.0
19800923,6.0,3.5,103.0,18.9,16.0,11.9,0.2,101840.0,0.0
19800924,4.0,8.8,156.0,19.8,15.6,12.4,0.0,102280.0,0.0
19800925,4.0,7.1,139.0,20.3,14.4,9.0,0.0,102710.0,0.0
19800926,5.0,6.0,126.0,18.2,14.8,9.4,0.0,102280.0,0.0
19800927,6.0,0.2,48.0,16.6,15.6,13.0,0.0,101580.0,0.0
19800928,5.0,0.0,40.0,17.8,13.3,10.0,0.0,102070.0,0.0
19800929,7.0,0.1,44.0,19.1,15.2,12.6,0.0,102570.0,0.0
19800930,3.0,9.0,147.0,18.4,15.0,11.0,0.0,102900.0,0.0
19801001,5.0,0.7,56.0,16.6,12.3,6.2,0.0,102710.0,0.0
19801002,1.0,8.0,135.0,17.5,11.1,5.6,0.0,102860.0,0.0
19801003,3.0,7.0,125.0,15.7,11.0,4.6,0.6,102330.0,0.0
19801004,6.0,6.1,116.0,15.4,12.2,8.6,0.0,102120.0,0.0
19801005,6.0,4.0,94.0,16.4,9.8,4.2,1.6,102010.0,0.0
19801006,8.0,1.7,67.0,13.4,12.2,8.0,10.7,100510.0,0.0
19801007,4.0,5.3,104.0,13.6,11.0,8.6,0.9,99010.0,0.0
19801008,4.0,5.9,108.0,13.5,10.0,6.5,0.0,99760.0,0.0
19801009,2.0,8.3,126.0,9.7,7.8,2.2,0.0,100540.0,0.0
19801010,6.0,0.3,42.0,13.4,5.6,1.4,18.1,100180.0,0.0
19801011,6.0,4.8,94.0,13.4,9.6,5.9,0.0,99860.0,0.0
19801012,2.0,9.3,128.0,13.7,9.4,5.5,0.0,101200.0,0.0
19801013,3.0,6.4,105.0,12.8,6.9,0.1,1.0,101110.0,0.0
19801014,6.0,0.7,46.0,13.6,8.4,4.1,0.0,100660.0,0.0
19801015,4.0,6.4,102.0,12.5,9.0,4.5,35.4,100790.0,0.0
19801016,8.0,0.6,43.0,10.6,10.1,7.7,10.2,99370.0,0.0
19801017,8.0,0.0,29.0,9.8,8.7,6.8,2.1,99470.0,0.0
19801018,1.0,9.0,116.0,13.0,6.7,3.6,0.0,100900.0,0.0
19801019,6.0,1.3,51.0,12.7,7.0,1.0,6.3,102120.0,0.0
19801020,7.0,0.0,28.0,16.3,9.8,6.8,0.0,102580.0,0.0
19801021,6.0,4.3,78.0,15.5,11.0,5.8,0.3,101750.0,0.0
19801022,8.0,0.1,30.0,14.6,12.8,10.0,2.4,100350.0,0.0
19801023,4.0,4.0,73.0,14.1,11.2,7.9,0.0,99880.0,0.0
19801024,3.0,6.9,93.0,10.5,8.8,3.5,1.1,99890.0,0.0
19801025,8.0,0.0,25.0,16.4,8.8,7.0,0.4,101260.0,0.0
19801026,8.0,0.0,25.0,17.7,12.0,7.5,0.3,101590.0,0.0
19801027,7.0,0.2,30.0,16.6,13.6,9.5,0.1,101420.0,0.0
19801028,7.0,0.0,24.0,13.6,15.6,14.6,5.0,101130.0,0.0
19801029,1.0,8.9,99.0,11.7,10.3,7.0,0.0,101700.0,0.0
19801030,4.0,7.4,88.0,12.1,6.8,2.0,0.0,102570.0,0.0
19801031,4.0,5.7,76.0,9.5,7.0,1.8,0.0,102650.0,0.0
19801101,6.0,1.8,46.0,7.7,6.4,3.2,0.0,102620.0,0.0
19801102,4.0,7.9,88.0,6.3,4.2,0.7,0.0,102780.0,0.0
19801103,3.0,7.2,82.0,5.4,3.1,-0.1,0.0,103250.0,0.0
19801104,6.0,0.3,28.0,5.1,3.0,0.7,0.3,103180.0,0.0
19801105,7.0,0.0,21.0,5.8,3.9,2.7,0.5,102310.0,0.0
19801106,8.0,0.0,21.0,3.7,3.7,1.6,5.9,101520.0,0.0
19801107,8.0,0.0,20.0,5.5,2.4,1.0,0.0,101200.0,0.0
