country_name,country_code,indicator_name,indicator_code,debt
Botswana,BWA,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,1316332.2
Botswana,BWA,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,884447.5
Botswana,BWA,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,125652344.5
Botswana,BWA,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,52021237.899999999
Botswana,BWA,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,23103826.300000001
Botswana,BWA,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,133555908
Botswana,BWA,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,53337570.100000001
Botswana,BWA,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,23988273.800000001
Botswana,BWA,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,4440000
Botswana,BWA,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,40000
Botswana,BWA,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,4440000
Botswana,BWA,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,40000
Botswana,BWA,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,137995908
Brazil,BRA,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,4092388651.400000095
Brazil,BRA,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,17001653109.200000763
Brazil,BRA,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,10952236000
Brazil,BRA,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,2097380010.599999905
Brazil,BRA,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,1179125278.799999952
Brazil,BRA,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,333237826.899999976
Brazil,BRA,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,1940858500
Brazil,BRA,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,2550410063.199999809
Brazil,BRA,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,6538835248.600000381
Brazil,BRA,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,964149852.799999952
Brazil,BRA,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,1846318920.200000048
Brazil,BRA,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,2514318741.599999905
Brazil,BRA,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,1949113519.799999952
Brazil,BRA,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,706029298.899999976
Brazil,BRA,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,4611698752.199999809
Brazil,BRA,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,3128238798.599999905
Brazil,BRA,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,1039267125.799999952
Brazil,BRA,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,35119003750
Brazil,BRA,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,613421000
Brazil,BRA,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,43598697498.599998474
Brazil,BRA,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,964149852.799999952
Brazil,BRA,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,5010149983.399999619
Brazil,BRA,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,90041840304.100006104
Brazil,BRA,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,41831444053.300003052
Bulgaria,BGR,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,15032935.4
Bulgaria,BGR,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,1012039083.100000024
Bulgaria,BGR,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,743516000
Bulgaria,BGR,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,35764202.799999997
Bulgaria,BGR,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,6012379.2
Bulgaria,BGR,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,0
Bulgaria,BGR,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,204322342.400000006
Bulgaria,BGR,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,234043.4
Bulgaria,BGR,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,87548.9
Bulgaria,BGR,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,228993019.800000012
Bulgaria,BGR,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,15032935.4
Bulgaria,BGR,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,58100812.600000001
Bulgaria,BGR,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,264757222.599999994
Bulgaria,BGR,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,15032935.4
Bulgaria,BGR,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,64113191.799999997
Bulgaria,BGR,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,234043.4
Bulgaria,BGR,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,204409891.300000012
Bulgaria,BGR,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,1883205166.200000048
Bulgaria,BGR,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,1618213900.200000048
Burkina Faso,BFA,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,617436227.200000048
Burkina Faso,BFA,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,42083630.700000003
Burkina Faso,BFA,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,27371336
Burkina Faso,BFA,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,90915960.200000003
Burkina Faso,BFA,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,7382485.5
Burkina Faso,BFA,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,119510893
Burkina Faso,BFA,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,526520267
Burkina Faso,BFA,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,34701145.200000003
Burkina Faso,BFA,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,146882229
Burkina Faso,BFA,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,617436227.200000048
Burkina Faso,BFA,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,42083630.700000003
Burkina Faso,BFA,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,146882229
Burundi,BDI,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,64846467.299999997
Burundi,BDI,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2573479.6
Burundi,BDI,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,10461498.5
Burundi,BDI,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,42339024.399999999
Burundi,BDI,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,520425.7
Burundi,BDI,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,16115111.800000001
Burundi,BDI,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,22507442.899999999
Burundi,BDI,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,2053053.9
Burundi,BDI,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,26576610.300000001
Burundi,BDI,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,64846467.299999997
Burundi,BDI,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,2573479.6
Burundi,BDI,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,26576610.300000001
Cabo Verde,CPV,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,109582071.900000006
Cabo Verde,CPV,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,21568390.699999999
Cabo Verde,CPV,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,11767654.300000001
Cabo Verde,CPV,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,37178444.799999997
Cabo Verde,CPV,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,4216236.3
Cabo Verde,CPV,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,15990666.699999999
Cabo Verde,CPV,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,27099862.5
Cabo Verde,CPV,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,10062127
Cabo Verde,CPV,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,39970124.899999999
Cabo Verde,CPV,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,45303764.600000001
Cabo Verde,CPV,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,7290027.4
Cabo Verde,CPV,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,51737779.200000003
Cabo Verde,CPV,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,82482209.400000006
Cabo Verde,CPV,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,11506263.699999999
Cabo Verde,CPV,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,15990666.699999999
Cabo Verde,CPV,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,27099862.5
Cabo Verde,CPV,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,10062127
Cabo Verde,CPV,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,67728445.900000006
Cambodia,KHM,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,642047150.799999952
Cambodia,KHM,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,183222625.400000006
Cambodia,KHM,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,93702000
Cambodia,KHM,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,223300273.599999994
Cambodia,KHM,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,476683829.399999976
Cambodia,KHM,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,63836683.200000003
Cambodia,KHM,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,72307001.799999997
Cambodia,KHM,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,165363321.400000006
Cambodia,KHM,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,25683942.199999999
Cambodia,KHM,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,295607275.399999976
Cambodia,KHM,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,642047150.799999952
Cambodia,KHM,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,89520625.400000006
Cambodia,KHM,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,775955981.299999952
Cambodia,KHM,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,480348705.899999976
Cameroon,CMR,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,18186662060.400001526
Cameroon,CMR,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,280795576.399999976
Cameroon,CMR,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,23235000
Cameroon,CMR,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,9999925153.299999237
Cameroon,CMR,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,17090544247.5
Cameroon,CMR,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,120877158.5
Cameroon,CMR,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,0
Cameroon,CMR,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,65222000
Cameroon,CMR,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,128608183.900000006
Cameroon,CMR,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,196167124.800000012
Cameroon,CMR,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,20590696.100000001
Cameroon,CMR,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,152095968.099999994
Cameroon,CMR,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,850036788.100000024
Cameroon,CMR,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,45124721.799999997
Cameroon,CMR,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,10152021121.399999619
Cameroon,CMR,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,17940581035.599998474
Cameroon,CMR,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,166001880.300000012
Cameroon,CMR,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,21809210.5
Cameroon,CMR,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,49913900
Cameroon,CMR,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,5746000
Cameroon,CMR,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,150417394.400000006
Cameroon,CMR,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,246081024.800000012
Cameroon,CMR,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,91558696.099999994
Cameroon,CMR,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,10404814960.200000763
Cameroon,CMR,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,102376444.400000006
Central African Republic,CAF,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,53717612.899999999
Central African Republic,CAF,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2354220.8
Central African Republic,CAF,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,8462062.9
Central African Republic,CAF,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,19477551.600000001
Central African Republic,CAF,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,860961
Central African Republic,CAF,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,2241813.8
Central African Republic,CAF,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,34240061.299999997
Central African Republic,CAF,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,1373259.8
Central African Republic,CAF,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,10703876.699999999
Central African Republic,CAF,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,53717612.899999999
Central African Republic,CAF,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,2234220.8
Central African Republic,CAF,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,400000
Central African Republic,CAF,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,120000
Central African Republic,CAF,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,400000
Central African Republic,CAF,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,120000
Central African Republic,CAF,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,11103876.699999999
Chad,TCD,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,207090418.300000012
Chad,TCD,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,139946001.300000012
Chad,TCD,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,82357214.900000006
Chad,TCD,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,27987660.899999999
Chad,TCD,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,11882770.9
Chad,TCD,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,11033.6
Chad,TCD,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,4797.2
Chad,TCD,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,95738709.5
Chad,TCD,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,179102757.400000006
Chad,TCD,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,15590433.199999999
Chad,TCD,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,178095924.400000006
Chad,TCD,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,207090418.300000012
Chad,TCD,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,27473204.100000001
Chad,TCD,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,0
Chad,TCD,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,112468000
Chad,TCD,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,11033.6
Chad,TCD,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,112472797.200000003
Chad,TCD,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,178106958
China,CHN,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,15692563746.100000381
China,CHN,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,17866548651.400001526
China,CHN,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,14142718751.600000381
China,CHN,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,6532446441.899999619
China,CHN,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,514898407.100000024
China,CHN,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,9834677000
China,CHN,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,1224249000
China,CHN,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,4046243298.5
China,CHN,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,3777050273.300000191
China,CHN,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,969933090
China,CHN,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,2615723714.099999905
China,CHN,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,3079501272.099999905
China,CHN,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,858406974.799999952
China,CHN,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,9148170156
China,CHN,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,3079501272.099999905
China,CHN,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,1373305381.900000095
China,CHN,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,796544167.399999976
China,CHN,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,334012200.699999988
China,CHN,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,156342427.900000006
China,CHN,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,14677464465.899999619
China,CHN,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,4111062474
China,CHN,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,2350524517.900000095
China,CHN,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,96218620835.699996948
China,CHN,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,72392986213.800003052
Colombia,COL,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,704314557.600000024
Colombia,COL,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,4564574602.100000381
Colombia,COL,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,1424280000
Colombia,COL,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,447557894.100000024
Colombia,COL,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,110671664.299999997
Colombia,COL,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,122715407.200000003
Colombia,COL,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,4398582816.699999809
Colombia,COL,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,2362344669.400000095
Colombia,COL,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,1129332984.299999952
Colombia,COL,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,13429800
Colombia,COL,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,176027787.699999988
Colombia,COL,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,1100907553.599999905
Colombia,COL,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,580213093.299999952
Colombia,COL,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,479206737.800000012
Colombia,COL,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,1548465447.700000048
Colombia,COL,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,690884757.600000024
Colombia,COL,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,601922145
Colombia,COL,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,5527915801
Colombia,COL,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,13429800
Colombia,COL,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,2538372457.099999905
Colombia,COL,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,11985674438.700000763
Colombia,COL,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,4909293190
Comoros,COM,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,13460035.4
Comoros,COM,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,937189.9
